test_id,queryid,model,dataset,datasetSize,threads,elapsedTime,numMachines,cardinality,queryMode
18c78266-faec-4c38-9217-4cefa77d9c6a,Q1,stgraph,mimic,1692200,16,1,2,20,OPTIMIZED
7a6dbf35-64e1-432a-aede-542ea955ea7d,Q1,stgraph,mimic,16922000,1,42,2,503,OPTIMIZED
7f55efdf-c016-41d4-873e-9091c37a2549,Q1,stgraph,mimic,16922000,16,40,2,503,OPTIMIZED
f1309653-d484-4fd4-bdce-d2c23b344fea,Q3,stgraph,mimic,1692200,1,1597,1,1,NAIVE
c3e73236-93d0-40cc-9f89-3c9289d397ff,Q3,stgraph,mimic,16922000,1,15586,1,1,NAIVE
572df921-0d7b-47c9-911a-21dcf9e16732,Q3,stgraph,mimic,1692200,1,392,1,1,OPTIMIZED
421d3291-6228-486a-993c-bae03cc891e1,Q3,stgraph,mimic,16922000,1,7213,1,1,OPTIMIZED
6613b423-7e51-4a1d-90de-88c4b93c4a08,Q3,stgraph,mimic,1692200,1,348,1,1,OPTIMIZED
03fa404e-a887-4996-acff-9ff7c3469206,Q3,stgraph,mimic,1692200,4,109,1,1,OPTIMIZED
b93a0267-2794-4673-ac1e-6ae32ed01862,Q3,stgraph,mimic,1692200,8,60,1,1,OPTIMIZED
0c1b4d6e-e568-4356-8935-76222e0cc6d8,Q3,stgraph,mimic,1692200,16,75,1,1,OPTIMIZED
b606d45a-c99b-4f14-8fc7-087d761c8555,Q3,stgraph,mimic,16922000,1,6808,1,1,OPTIMIZED
42d187b8-9a88-4348-9f85-286c97f54a04,Q1,stgraph,mimic,1692200,1,39,1,20,NAIVE
ed689ae1-5cf5-4222-8a7b-850a5af4df03,Q1,stgraph,mimic,16922000,1,126,1,503,NAIVE
3dd12459-f935-43e6-bdd0-691bdeece3cc,Q1,stgraph,mimic,1692200,1,3,1,20,OPTIMIZED
5ff236d7-3521-4de1-9a15-e00c2f9c6513,Q1,stgraph,mimic,16922000,1,72,1,503,OPTIMIZED
458a1199-6a83-4dea-9075-0b07f0c02685,Q1,stgraph,mimic,1692200,1,4,1,20,OPTIMIZED
2e034c5d-42f0-4071-820b-f15bd1ac9b9d,Q1,stgraph,mimic,1692200,4,3,1,20,OPTIMIZED
87b8e204-77e7-4b93-89a0-909b8a709ded,Q1,stgraph,mimic,1692200,8,3,1,20,OPTIMIZED
a1394b91-fad7-4b2a-b4f4-2d1bb4ca20da,Q1,stgraph,mimic,1692200,16,3,1,20,OPTIMIZED
91eea443-26e2-42df-8136-7c5ae79c9900,Q1,stgraph,mimic,16922000,1,31,1,503,OPTIMIZED
7e511f2f-2a0d-4b1c-a976-d60ef5319226,Q1,stgraph,mimic,16922000,4,29,1,503,OPTIMIZED
5b3ddaa2-c030-4c57-abde-c570e719b293,Q1,stgraph,mimic,16922000,8,41,1,503,OPTIMIZED
389867c2-8bb5-4163-a275-21bf7e390b99,Q1,stgraph,mimic,16922000,16,83,1,503,OPTIMIZED
1ad6a934-df95-4639-b053-0960d78a248d,Q1,stgraph,mimic,1692200,1,1,4,20,OPTIMIZED
e0d97eed-8494-4fd0-b145-1ebbadeaf514,Q1,stgraph,mimic,1692200,4,1,4,20,OPTIMIZED
d19e9ce8-6dfb-4714-a353-41faa3e118a1,Q1,stgraph,mimic,1692200,8,1,4,20,OPTIMIZED
04238aa8-6b64-4629-90dd-a209549c6430,Q1,stgraph,mimic,1692200,16,1,4,20,OPTIMIZED
046114ae-ca5b-4524-9a9c-6e8953d39f37,Q1,stgraph,mimic,16922000,1,48,4,503,OPTIMIZED
38d259fb-3faf-4812-bd7d-af77ce28675f,Q1,stgraph,mimic,16922000,4,46,4,503,OPTIMIZED
dd2a940a-0a01-44bc-b8c9-b607cf5c47eb,Q1,stgraph,mimic,16922000,8,46,4,503,OPTIMIZED
965a1d54-6b95-40a0-9d8a-9b2a0a270475,Q1,stgraph,mimic,16922000,16,87,4,503,OPTIMIZED
b2dffc15-b572-4e5a-a473-c41a377231e3,Q1,stgraph,mimic,1692200,1,1,2,20,OPTIMIZED
77f5d428-d071-4cd9-bbd1-b7b99fd14a07,Q1,stgraph,mimic,1692200,16,1,2,20,OPTIMIZED
457559ad-f577-45eb-9088-043317a75965,Q1,stgraph,mimic,16922000,1,59,2,503,OPTIMIZED
45f4d0c8-0d34-49dd-be7a-356bc56c1cf5,Q1,stgraph,mimic,16922000,16,59,2,503,OPTIMIZED
8596f68a-b57e-42ca-a104-094e025ee172,Q3,stgraph,mimic,1692200,1,1387,1,1,NAIVE
1411af05-10b0-4c10-b584-9aa93df3e635,Q3,stgraph,mimic,16922000,1,15225,1,1,NAIVE
6f2aaf3d-5d8f-4c8f-bb8f-4f7682422e3d,Q3,stgraph,mimic,1692200,1,481,1,1,OPTIMIZED
2e9d6a39-e51f-44df-a045-af4b5edc0163,Q3,stgraph,mimic,16922000,1,7055,1,1,OPTIMIZED
c208a1d0-1c55-4662-b6bf-e0b2f5f672dc,Q3,stgraph,mimic,1692200,1,315,1,1,OPTIMIZED
5b38645a-602f-475d-8394-2f2449f9a315,Q3,stgraph,mimic,1692200,4,118,1,1,OPTIMIZED
9e26fc1a-1dd7-4177-8979-9791a6dfa499,Q3,stgraph,mimic,1692200,8,105,1,1,OPTIMIZED
d1739fc3-e5cf-4077-a53c-5c06e9cbf393,Q3,stgraph,mimic,1692200,16,56,1,1,OPTIMIZED
ecd2cbc1-44c5-43db-ba75-6cfe6aed3b35,Q3,stgraph,mimic,16922000,1,6705,1,1,OPTIMIZED
baae1d0a-f3ad-4773-88e7-243af4a691a4,Q2,stgraph,mimic,1692200,1,1222,1,72489,NAIVE
6bbaa962-e9db-46fa-9f69-b69cf9cce1c0,Q2,stgraph,mimic,16922000,1,14355,1,769293,NAIVE
c7581555-7d37-4760-ba90-0cb5c943ab96,Q2,stgraph,mimic,1692200,1,976,1,72489,OPTIMIZED
234aca8c-fc17-4403-85eb-5abac5868488,Q2,stgraph,mimic,16922000,1,14616,1,769293,OPTIMIZED
bdf2d77a-b371-4919-a5ec-7036d065fd29,Q2,stgraph,mimic,1692200,1,946,1,72489,OPTIMIZED
ea60ca69-bfcc-4d44-a337-e845c82f625e,Q2,stgraph,mimic,1692200,4,413,1,72489,OPTIMIZED
85cf243f-bbe3-4f64-9184-eb82d0bbe102,Q2,stgraph,mimic,1692200,8,272,1,72489,OPTIMIZED
3d016c94-c4c2-47f0-9d51-5423827922bd,Q2,stgraph,mimic,1692200,16,189,1,72489,OPTIMIZED
2ab9c965-e4da-4220-8b3b-df42f90a8032,Q2,stgraph,mimic,16922000,1,15244,1,769293,OPTIMIZED
6a7780d7-716c-4048-86bf-8a08c647f1ae,Q2,stgraph,mimic,1692200,1,1262,1,72489,NAIVE
a37e6ab5-75fc-4c67-9adc-97713bbf40f9,Q2,stgraph,mimic,16922000,1,14457,1,769293,NAIVE
691ebe80-2015-42f8-a842-78243e57442f,Q2,stgraph,mimic,1692200,1,1024,1,72489,OPTIMIZED
343174f4-b853-4aa1-8d71-f166a18fe454,Q2,stgraph,mimic,16922000,1,14202,1,769293,OPTIMIZED
70f17c81-9541-471f-ad54-917874a079a8,Q2,stgraph,mimic,1692200,1,1034,1,72489,OPTIMIZED
70eb60c8-411d-45e7-bde0-aa57897b9da1,Q2,stgraph,mimic,1692200,4,248,1,72489,OPTIMIZED
e7d81de3-f09a-4c3c-b4c9-8975e89d4213,Q2,stgraph,mimic,1692200,8,339,1,72489,OPTIMIZED
41b43598-272a-430c-b65f-a11ab8d56345,Q2,stgraph,mimic,1692200,16,246,1,72489,OPTIMIZED
66a02308-1111-4792-9120-99a47504e18f,Q2,stgraph,mimic,16922000,1,14135,1,769293,OPTIMIZED
3144dabf-d310-42fe-a33d-9ad56ad4156a,Q1,stgraph,mimic,1692200,1,34,1,20,NAIVE
0db03293-8d3f-48b9-a66b-0e35e56934f3,Q1,stgraph,mimic,16922000,1,98,1,503,NAIVE
c0be2b99-4210-4337-81d4-ccbf3a77a4e6,Q1,stgraph,mimic,1692200,1,2,1,20,OPTIMIZED
f2b15acd-0e84-4ea2-8d20-2f4ad0119144,Q1,stgraph,mimic,16922000,1,47,1,503,OPTIMIZED
6742473e-8f7d-4654-96fb-0fe3a7008de1,Q3,stgraph,mimic,1692200,1,1254,1,1,NAIVE
fb53afb0-28bf-4ddf-8011-7245e194a5fd,Q3,stgraph,mimic,16922000,1,15516,1,1,NAIVE
5491e4aa-7814-4ed9-9741-a0616a99292a,Q3,stgraph,mimic,1692200,1,440,1,1,OPTIMIZED
bc5017ac-8de2-4fc1-b471-b238487c442c,Q3,stgraph,mimic,16922000,1,6965,1,1,OPTIMIZED
61094aa4-4838-4a42-a929-53e72d4a9891,Q2,stgraph,mimic,1692200,1,1159,1,72489,NAIVE
1087632a-7b0c-45eb-a154-ba30e4f9c1a5,Q2,stgraph,mimic,16922000,1,14545,1,769293,NAIVE
80f7a5d1-2071-4437-b694-995bf7659387,Q2,stgraph,mimic,1692200,1,973,1,72489,OPTIMIZED
edd9a5c3-7023-4276-865f-455f29cfe323,Q4,stgraph,mimic,1692200,1,1508,1,1,NAIVE
ad3e2bb8-e783-4d77-8fd4-2d5e740374bb,Q4,stgraph,mimic,16922000,1,15260,1,1,NAIVE
7ed74a03-47da-45a5-93eb-7c8df66ed9a4,Q4,stgraph,mimic,1692200,1,352,1,1,OPTIMIZED
5a5f51ce-e600-46b6-9017-6705a1b98cc5,Q4,stgraph,mimic,16922000,1,7054,1,1,OPTIMIZED
ee74bbec-5b8f-4f5a-9af1-8fcfdc89bbcf,EnvironmentAggregate,stgraph,smartbench,medium,1,282419,1,90,NAIVE
95898cef-ed82-4de2-8731-77ead8ec9654,EnvironmentAggregate,stgraph,smartbench,medium,1,5222,1,90,OPTIMIZED
aa024f80-a265-4595-9495-9b85d4b92c00,AgentOutlier,stgraph,smartbench,medium,1,281479,1,200,NAIVE
3053860a-99ff-4934-8912-d744dfc4085a,AgentOutlier,stgraph,smartbench,medium,1,5864,1,200,OPTIMIZED
fe124413-eac1-467c-8d66-a40c579ce887,MaintenanceOwners,stgraph,smartbench,medium,1,660929,1,200,NAIVE
4dc7eb5e-abd5-4c0a-a792-31bdf69e6f73,MaintenanceOwners,stgraph,smartbench,medium,1,1757,1,200,OPTIMIZED
1cbe2810-4682-45fe-9329-e98ae2e96331,EnvironmentOutlier,stgraph,smartbench,medium,1,258212,1,5,NAIVE
fa03daba-354a-4d0c-8129-1106267cebe1,EnvironmentOutlier,stgraph,smartbench,medium,1,11081,1,5,OPTIMIZED
b82f4150-5dc5-41f9-b19c-b7aabb85cd1a,EnvironmentCoverage,stgraph,smartbench,medium,1,2,1,20,NAIVE
38be9933-1cdd-4428-9f26-0334c9ff6d01,EnvironmentCoverage,stgraph,smartbench,medium,1,2,1,20,OPTIMIZED
c0f87680-9c06-4d13-b02b-0c50ba923895,AgentHistory,stgraph,smartbench,medium,1,1213,1,1,NAIVE
8b949ef7-f4a6-423b-905c-585efea2b98b,AgentHistory,stgraph,smartbench,medium,1,15,1,1,OPTIMIZED
ef851562-58e2-4585-a39f-a11eb7ff082f,EnvironmentAggregate,stgraph,smartbench,medium,1,278305,1,90,NAIVE
8d93a1eb-ddca-4922-a7b5-b52078f859eb,EnvironmentAggregate,stgraph,smartbench,medium,1,5377,1,90,OPTIMIZED
5acc33f1-5b4e-45f4-9f0b-a48038cfa75a,EnvironmentAggregate,stgraph,smartbench,medium,1,5104,1,90,OPTIMIZED
5ef8a62e-8a23-413d-8aae-d720b5c9a660,EnvironmentAggregate,stgraph,smartbench,medium,4,1562,1,90,OPTIMIZED
456664a1-e02a-4fc5-87c2-916ad87c876a,EnvironmentAggregate,stgraph,smartbench,medium,8,1040,1,90,OPTIMIZED
e766ec79-eb95-4bac-8aca-2ee3f39adbf7,EnvironmentAggregate,stgraph,smartbench,medium,16,828,1,90,OPTIMIZED
4d8dde4b-012c-492d-8e4b-cfadb3af7761,EnvironmentAggregate,stgraph,smartbench,medium,1,11040,4,90,OPTIMIZED
3284c1a9-6793-4a59-8eda-63a28595cbb5,EnvironmentAggregate,stgraph,smartbench,medium,4,2669,4,90,OPTIMIZED
a050b984-9145-48d7-b0e9-b1f9e4117ec3,EnvironmentAggregate,stgraph,smartbench,medium,8,3031,4,90,OPTIMIZED
1955ee16-b214-4dfa-97ba-489aa21b0ad1,EnvironmentAggregate,stgraph,smartbench,medium,1,286048,1,90,NAIVE
0d584881-63b7-4bd1-9de0-e476f0a04535,EnvironmentAggregate,stgraph,smartbench,medium,1,5271,1,90,OPTIMIZED
28040119-4f5f-4a78-a78e-d2e6b90f6605,AgentOutlier,stgraph,smartbench,medium,1,282511,1,200,NAIVE
bc03cb41-5de4-4233-a81c-959fc0348e99,AgentOutlier,stgraph,smartbench,medium,1,5899,1,200,OPTIMIZED
23b5261f-e13c-4be2-b8a0-ec598afc0476,MaintenanceOwners,stgraph,smartbench,medium,1,604015,1,200,NAIVE
139d3799-7546-4635-96bb-3c0352739e4c,MaintenanceOwners,stgraph,smartbench,medium,1,1671,1,200,OPTIMIZED
8c26de92-5383-4b0b-94a6-56e6c57486b7,EnvironmentOutlier,stgraph,smartbench,medium,1,256217,1,5,NAIVE
41c1bbc0-e4ab-4bc2-bdc2-3cb2d7cf26b8,EnvironmentOutlier,stgraph,smartbench,medium,1,10170,1,5,OPTIMIZED
f56c9258-659b-4f38-b982-f4ad37ed0c8f,EnvironmentCoverage,stgraph,smartbench,medium,1,3,1,20,NAIVE
512fa69b-b788-4fdc-8754-df07162fe153,EnvironmentCoverage,stgraph,smartbench,medium,1,5,1,20,OPTIMIZED
f303de1f-f2fc-4acc-99e7-a947f137a5a5,AgentHistory,stgraph,smartbench,medium,1,1498,1,1,NAIVE
ddc6f3a8-20fa-4662-a70a-5eb723c3619d,AgentHistory,stgraph,smartbench,medium,1,14,1,1,OPTIMIZED
3f4f7e3d-36a8-4f71-84f7-0b38fc7272cd,EnvironmentAggregate,stgraph,smartbench,small,1,77712,1,73,NAIVE
d5bc468a-fd34-4449-a6cc-b9df1af2bad5,EnvironmentAggregate,stgraph,smartbench,medium,1,266584,1,90,NAIVE
d448e0c3-cf5e-4492-adfc-8ecb95ef02f8,EnvironmentAggregate,stgraph,smartbench,small,1,2016,1,73,OPTIMIZED
69eacd46-ea84-42cc-b4b9-7d7af217bd4d,EnvironmentAggregate,stgraph,smartbench,medium,1,4985,1,90,OPTIMIZED
7d1c21ab-e493-4b34-9fbf-6e7ddd0e6c5d,EnvironmentOutlier,stgraph,smartbench,small,1,74955,1,4,NAIVE
591c4e9d-d23a-4190-bb37-009cf4a72677,EnvironmentOutlier,stgraph,smartbench,medium,1,285333,1,5,NAIVE
115d8b80-a4ab-4a82-96eb-42705bb890cb,EnvironmentOutlier,stgraph,smartbench,small,1,3267,1,4,OPTIMIZED
50cc6847-513e-434e-8984-ed36d5b436f7,EnvironmentOutlier,stgraph,smartbench,medium,1,10226,1,5,OPTIMIZED
c7a0dc8c-c5f3-41e0-8bf5-765ede99a8d9,EnvironmentOutlier,stgraph,smartbench,small,1,68426,1,4,NAIVE
cb9a1af8-30f7-47d3-ac1a-793c9c2bf34f,EnvironmentOutlier,stgraph,smartbench,medium,1,274059,1,5,NAIVE
c646b100-aa8d-413c-a422-5ec578cd4876,EnvironmentOutlier,stgraph,smartbench,small,1,3338,1,4,OPTIMIZED
0798f1e1-c7fc-4c4b-b74b-adb85ee60d18,EnvironmentOutlier,stgraph,smartbench,medium,1,10219,1,5,OPTIMIZED
42dd1fc7-ab06-4851-bb15-eb4335e66a23,EnvironmentAggregate,stgraph,smartbench,small,1,82962,1,73,NAIVE
34cb94e9-8a46-44da-8c14-527895f599c9,EnvironmentAggregate,stgraph,smartbench,medium,1,260620,1,90,NAIVE
ad2ad309-9e64-46da-a037-e1fcc6d79a4f,EnvironmentAggregate,stgraph,smartbench,small,1,2054,1,73,OPTIMIZED
7984f106-910e-4123-9eaa-b787436448f8,EnvironmentAggregate,stgraph,smartbench,medium,1,5016,1,90,OPTIMIZED
f577f8e6-0d2b-4d36-9c6a-c11404b59625,EnvironmentAggregate,stgraph,smartbench,small,1,72697,1,73,NAIVE
899b8460-ae0f-4e75-b194-45ae3f2f090c,EnvironmentAggregate,stgraph,smartbench,small,1,71655,1,73,NAIVE
0fe81397-5219-4299-80ad-2f84fbc652e7,EnvironmentAggregate,stgraph,smartbench,medium,1,266998,1,90,NAIVE
91f4e9d1-66cb-46a9-9320-2187da26cfcf,EnvironmentAggregate,stgraph,smartbench,small,1,2068,1,73,OPTIMIZED
a45e2317-ea53-479f-8109-8b1d52bcbeef,EnvironmentAggregate,stgraph,smartbench,medium,1,5121,1,90,OPTIMIZED
bcad88cd-fd01-4193-bfb0-9892a3d36b4c,AgentOutlier,stgraph,smartbench,small,1,68790,1,100,NAIVE
be5f6385-0646-494f-824a-c1fbf8f90d4f,AgentOutlier,stgraph,smartbench,medium,1,267209,1,200,NAIVE
45ea4026-3c30-46be-95c5-7c8bf927a61d,AgentOutlier,stgraph,smartbench,small,1,2168,1,100,OPTIMIZED
ae68dcf7-1688-436b-997a-7fd27252a1cd,AgentOutlier,stgraph,smartbench,medium,1,5819,1,200,OPTIMIZED
085d4619-fd07-46bf-8106-f049434c5c4b,MaintenanceOwners,stgraph,smartbench,small,1,117020,1,100,NAIVE
616a25bc-7bb5-4518-a5fb-e243bcc5f0b2,MaintenanceOwners,stgraph,smartbench,medium,1,627777,1,200,NAIVE
3d164ba2-c34c-48b7-80c0-3bb8f78ddcca,MaintenanceOwners,stgraph,smartbench,small,1,855,1,100,OPTIMIZED
913e5d25-e989-47c2-ba87-7f34a64f5667,MaintenanceOwners,stgraph,smartbench,medium,1,1667,1,200,OPTIMIZED
10bbf9ca-8e67-4377-ae4e-11f60f6a2d71,EnvironmentOutlier,stgraph,smartbench,small,1,68474,1,4,NAIVE
3ae6ed51-3a9d-4b4a-b76d-ac49093d1bf2,AgentHistory,stgraph,smartbench,small,1,1227,1,1,NAIVE
7273b5b3-86e3-4ec4-9e20-fe127b94a959,AgentHistory,stgraph,smartbench,medium,1,1731,1,1,NAIVE
c494412e-547b-4be5-a72b-073646f6059a,AgentHistory,stgraph,smartbench,small,1,58,1,1,OPTIMIZED
f4aa8fa7-ed84-41b6-bf08-ac9f04a5f510,AgentHistory,stgraph,smartbench,medium,1,61,1,1,OPTIMIZED
9794549c-d248-41a2-b5ae-174f0d64ed87,EnvironmentCoverage,stgraph,smartbench,small,1,36,1,10,NAIVE
756d05d1-5762-4942-add2-0fba8da60d96,EnvironmentCoverage,stgraph,smartbench,medium,1,7,1,20,NAIVE
9a7a69b7-e808-4a35-b408-4ba344c95e2f,EnvironmentCoverage,stgraph,smartbench,small,1,2,1,10,OPTIMIZED
259fa9d7-17d4-4767-94c8-d56ad8adb44d,EnvironmentCoverage,stgraph,smartbench,medium,1,3,1,20,OPTIMIZED
31de4aef-d836-4d6b-95c7-7e4e08bcb0f8,AgentHistory,stgraph,smartbench,small,1,1270,1,1,NAIVE
14267e12-e353-41d4-82b5-700ecba788fc,AgentHistory,stgraph,smartbench,medium,1,2100,1,1,NAIVE
eac67a4a-4e6e-43ce-9cdf-9e7a25f89b3c,AgentHistory,stgraph,smartbench,small,1,32,1,1,OPTIMIZED
9e8f709a-f7a7-4d5e-a837-3c35823687e9,AgentHistory,stgraph,smartbench,medium,1,31,1,1,OPTIMIZED
c7330fcb-4b78-48c9-b29d-e42780454c13,EnvironmentCoverage,stgraph,smartbench,small,1,33,1,10,NAIVE
bd5e4b91-2053-48b6-a28a-fa56d307cc97,EnvironmentCoverage,stgraph,smartbench,medium,1,6,1,20,NAIVE
8296caaf-b75b-4d0c-82c2-128181a9669e,EnvironmentCoverage,stgraph,smartbench,small,1,2,1,10,OPTIMIZED
87b8fa28-129a-48eb-ab60-467baa150a1d,EnvironmentCoverage,stgraph,smartbench,medium,1,4,1,20,OPTIMIZED
c6d659be-fe54-447e-8f12-eebd0c591059,EnvironmentCoverage,stgraph,smartbench,small,1,35,1,10,NAIVE
28765bdd-0918-4811-85df-b193d85c0e8d,EnvironmentCoverage,stgraph,smartbench,medium,1,6,1,20,NAIVE
3720786b-a493-44f1-8d31-1b9813712ffc,EnvironmentCoverage,stgraph,smartbench,small,1,2,1,10,OPTIMIZED
6d3d35e9-9d08-4f3d-b7a0-852615f23fc9,EnvironmentCoverage,stgraph,smartbench,medium,1,3,1,20,OPTIMIZED
1d30b821-654d-4ed3-9fa5-982e9f3a99b4,AgentHistory,stgraph,smartbench,small,1,1283,1,1,NAIVE
bab4070a-976b-4505-8e98-36ea20a82e5a,AgentHistory,stgraph,smartbench,medium,1,2109,1,1,NAIVE
d7d5948d-cbd2-48db-aa34-1cd26f17a307,AgentHistory,stgraph,smartbench,small,1,22,1,1,OPTIMIZED
1b625f4d-4160-463f-8b44-aa58e6d849ac,AgentHistory,stgraph,smartbench,medium,1,22,1,1,OPTIMIZED
ac9cd3a1-7ad4-45a5-9617-d8033afb3616,EnvironmentAggregate,stgraph,smartbench,small,1,86079,1,73,NAIVE
c7abb0a3-46e0-4152-9a3f-f85b0ea5dd66,EnvironmentAggregate,stgraph,smartbench,medium,1,280337,1,90,NAIVE
8eba9388-55a8-489f-8985-4336de766ee1,EnvironmentAggregate,stgraph,smartbench,small,1,2266,1,73,OPTIMIZED
7304f5f2-ca75-49cd-9024-4bb9af47a3c2,EnvironmentAggregate,stgraph,smartbench,medium,1,5370,1,90,OPTIMIZED
378ad8ed-32be-4e91-87ed-8fd7a182fb19,MaintenanceOwners,stgraph,smartbench,small,1,124026,1,100,NAIVE
7dfe4eac-ad4c-49f8-b3a1-bef8237645c4,MaintenanceOwners,stgraph,smartbench,medium,1,648731,1,200,NAIVE
4bc85053-1738-4d7b-8258-44ce0aeb6249,MaintenanceOwners,stgraph,smartbench,small,1,855,1,100,OPTIMIZED
e5baa5df-0c0c-409d-8d5d-e94e50922844,MaintenanceOwners,stgraph,smartbench,medium,1,1644,1,200,OPTIMIZED
c1dc2fa5-32fb-4547-82f5-18e442960574,EnvironmentAggregate,stgraph,smartbench,small,1,3114,1,73,OPTIMIZED
fbb76894-1881-424d-ac3b-671d9411bee9,EnvironmentAggregate,stgraph,smartbench,small,4,800,1,73,OPTIMIZED
11c5f2b3-6f63-413e-8a12-c7a2429b6df6,EnvironmentAggregate,stgraph,smartbench,small,8,709,1,73,OPTIMIZED
fe8358b3-083c-4f5f-b63a-8f6d78071077,EnvironmentAggregate,stgraph,smartbench,small,16,312,1,73,OPTIMIZED
e2c163d1-16e7-4d99-8056-e65f3c41f822,EnvironmentAggregate,stgraph,smartbench,medium,1,5736,1,90,OPTIMIZED
f1efcdcc-c0d4-4949-9b1f-98ea6aade3e1,EnvironmentAggregate,stgraph,smartbench,medium,4,1641,1,90,OPTIMIZED
ee46f8da-7c40-48a5-b9ee-924047c463d0,EnvironmentAggregate,stgraph,smartbench,medium,8,1391,1,90,OPTIMIZED
654fc32b-829e-45ac-a08c-d8d4f58c11bf,EnvironmentAggregate,stgraph,smartbench,medium,16,734,1,90,OPTIMIZED
5c8c1be5-0453-47b7-91a9-e35ead2d3548,EnvironmentAggregate,stgraph,smartbench,small,1,14920,4,73,OPTIMIZED
7d9b1973-5edf-422c-bc07-81e6291cfbb9,EnvironmentAggregate,stgraph,smartbench,small,4,1769,4,73,OPTIMIZED
4c43ad60-27f7-43a2-8cdd-50e2169972f9,EnvironmentAggregate,stgraph,smartbench,small,8,920,4,73,OPTIMIZED
170c0d00-5d09-4842-a448-b92d25f1462a,EnvironmentAggregate,stgraph,smartbench,small,16,738,4,73,OPTIMIZED
abea69fe-2bcb-4225-a8f4-13fdc4415fd1,EnvironmentAggregate,stgraph,smartbench,medium,1,23016,4,90,OPTIMIZED
074efd5c-a740-49d0-8da1-0ef09a9d2394,EnvironmentAggregate,stgraph,smartbench,small,1,2585,1,73,OPTIMIZED
a3f79898-ed3f-4065-9c2e-6c73b6e981e2,EnvironmentAggregate,stgraph,smartbench,small,4,722,1,73,OPTIMIZED
a9bf4a41-de60-415d-bdac-a570988e6193,EnvironmentAggregate,stgraph,smartbench,small,8,527,1,73,OPTIMIZED
4892a27e-dfcf-420c-b25f-d7d35b37689d,EnvironmentAggregate,stgraph,smartbench,small,16,315,1,73,OPTIMIZED
41905042-d669-44c4-8512-d730fee71634,EnvironmentAggregate,stgraph,smartbench,medium,1,5566,1,90,OPTIMIZED
d41adb10-8a22-4473-a477-c43d446a32d3,EnvironmentAggregate,stgraph,smartbench,medium,4,1420,1,90,OPTIMIZED
89d943da-c994-4072-9476-8ea504b79f71,EnvironmentAggregate,stgraph,smartbench,medium,8,1241,1,90,OPTIMIZED
fe68b8da-959e-40e5-a793-12cf7f2b7cc6,EnvironmentAggregate,stgraph,smartbench,medium,16,765,1,90,OPTIMIZED
f02f805d-0e10-474a-990c-56b33beb73a4,AgentOutlier,stgraph,smartbench,small,1,2161,1,100,OPTIMIZED
08d8f08f-f5e4-4695-99af-f0d9e3d75168,AgentOutlier,stgraph,smartbench,small,4,548,1,100,OPTIMIZED
98a02930-30b8-4b2d-ac95-567883248c91,AgentOutlier,stgraph,smartbench,small,8,393,1,100,OPTIMIZED
526aca51-cfc5-4e67-abc6-e94ce9c1dadb,AgentOutlier,stgraph,smartbench,small,16,326,1,100,OPTIMIZED
5bbb82ab-4ea4-4cfa-b7e4-7f12b7c14270,AgentOutlier,stgraph,smartbench,medium,1,5842,1,200,OPTIMIZED
25a9f4eb-0d3b-4fbb-9769-0233f19f7db6,EnvironmentAggregate,stgraph,smartbench,small,1,2366,1,73,OPTIMIZED
209d3f61-baea-4b3f-996d-72197e9fcb6e,EnvironmentAggregate,stgraph,smartbench,small,4,2235,1,73,OPTIMIZED
6b8d78a5-98b8-483d-b430-9e161d477cbd,EnvironmentAggregate,stgraph,smartbench,small,8,2029,1,73,OPTIMIZED
605d90e2-028d-4368-bcb3-679218f9b3c7,EnvironmentAggregate,stgraph,smartbench,small,16,1984,1,73,OPTIMIZED
d9d63995-8e96-4029-9e89-7d5220b78236,EnvironmentAggregate,stgraph,smartbench,medium,1,5356,1,90,OPTIMIZED
73f79636-f125-44da-a529-c31825801ce2,EnvironmentAggregate,stgraph,smartbench,medium,4,5258,1,90,OPTIMIZED
a1d57b1a-4b80-45db-b137-97ed6f9844cc,EnvironmentAggregate,stgraph,smartbench,medium,8,5204,1,90,OPTIMIZED
6fc5953d-650c-4364-93bd-be23246355d3,EnvironmentAggregate,stgraph,smartbench,medium,16,5270,1,90,OPTIMIZED
4d5a5f85-9277-44ef-88cf-0e3ffa446cef,AgentOutlier,stgraph,smartbench,small,1,2120,1,100,OPTIMIZED
2a34f9e9-da28-4c66-b1b9-5f83d1ab40ed,AgentOutlier,stgraph,smartbench,small,4,581,1,100,OPTIMIZED
28b2d408-e806-4544-9928-ba4410d860be,AgentOutlier,stgraph,smartbench,small,8,386,1,100,OPTIMIZED
d066da4a-bd61-4759-998a-b049671df2c5,AgentOutlier,stgraph,smartbench,small,16,287,1,100,OPTIMIZED
ef60b124-1c34-4103-acaa-85ccc9610c3c,AgentOutlier,stgraph,smartbench,medium,1,5813,1,200,OPTIMIZED
d051fd04-0c91-4ae9-b9ed-811791e245d4,EnvironmentAggregate,stgraph,smartbench,small,1,2279,1,73,OPTIMIZED
d5aa3214-cfc5-4d52-823e-5bebee8d101d,EnvironmentAggregate,stgraph,smartbench,small,4,2152,1,73,OPTIMIZED
a66e8236-4c6d-46cc-a902-6c9e6afb4064,EnvironmentAggregate,stgraph,smartbench,small,8,1988,1,73,OPTIMIZED
dbd1df85-99fc-46e1-9d07-32c85f192b7b,EnvironmentAggregate,stgraph,smartbench,small,16,1995,1,73,OPTIMIZED
